company_name,job_title,job_link,job_description,extracted_skills,date_scraped
Honeywell,Computer/Software Engineer & Computer Science (Recent Grad/Full Time),https://www.linkedin.com/jobs/view/computer-software-engineer-computer-science-recent-grad-full-time-at-honeywell-3691803463?position=22&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=B%2FiIaNaH9dd%2FR9ZHN6wJ1w%3D%3D&trk=public_jobs_jserp-result_search-card,"Join a team recognized for leadership, innovation and diversityThe Future Is What You Make It.When you join Honeywell, you become a member of our global team of thinkers, innovators, dreamers, and doers who make the things that make the future. That means changing the way we fly, fueling jets in an eco-friendly way, keeping buildings smart and safe and even making it possible to breathe on Mars.Working at Honeywell isn’t just about developing cool things. That’s why our employees enjoy access to dynamic career opportunities across different fields and industries.Are you ready to help us make the future?About The RoleJoin a team that designs, develops and integrates highly complex software applications within Honeywell. You will be a dynamic and integral member of a team to achieve the completion of goals. You will also generate innovative solutions in work situations; trying different and novel ways to deal with problems and opportunities. Use your skillset to provide value added software features to our products for our customers. Accelerate innovation and growth, teaming with the world's most talented engineers. We invite you to discover for yourself why a career with Honeywell is the opportunity you've been looking for!Minimum Qualifications Bachelor or Masters of Science degree in Engineering or Computer Science Must attain a Bachelor’s or Master's degree between December 2024 and August 2025 from an accredited college or university Must have obtained degree within 12 months of the date of hireWE VALUE Understanding various software development lifecycle Demonstrated ability to develop efficient and high-quality software Knowledge of software configuration management and change management practices Diverse and global teaming and partnership Excellent oral and written communication skills People who can quickly evaluate, incorporate and apply new information and concepts Ability to consistently make timely decisions even in the face of complexity, balancing systematic analysis with resoluteness Validated academic excellence (3.0 GPA and higher)HoneywellURNAMAdditional InformationJOB ID: req412188Category: EngineeringLocation: United StatesExemptEarly Career (ALL)Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, religion, or veteran status. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Appliances, Electrical, and Electronics Manufacturing",[],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886619906?position=23&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=hR%2FTc%2FDblenBxBj6q3lzvQ%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886622206?position=24&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=tgVnu%2BI7ot4oztAHZD57ew%3D%3D&trk=public_jobs_jserp-result_search-card,"About Minwareminware provides engineering business metrics that show the true cost of engineering impediments. This helps organizations make better decisions with stronger alignment between engineers and executives.Kevin Borders founded minware after bootstrapping his previous company to $86m in revenue and selling in 2021, with the idea of helping others benefit from lessons learned growing an engineering team from 0 to 40.minware is a self-funded seed-stage company. After promising initial customer traction, we are looking for people who share our values to help bring minware to a larger audience.The RoleAs an early engineer, you will have the unique opportunity to work directly with minware's founders to build the product from the ground up. We are looking for someone who enjoys designing, developing, and maintaining front-end software.We are seeking an ambitious and nice junior engineer who has experience independently executing complex projects and building scalable, maintainable software. As a purveyor of developer productivity analytics, we are diligent about process efficiency and code quality. Though we are small, we try to avoid unnecessarily creating technical debt and are looking for someone who can lead us toward this goal.Primary ResponsibilitiesDevelop UX/UX components for customer facing applications to enhance scalability, performance, and user experienceWork closely with product managers and customers to define minware's capabilitiesPerform code reviews, unit testing, and continuous integration to maintain code quality standardsManage a backlog of tech debt reduction and internal efficiency improvementsQualificationsFamiliarity with principles of high-quality code, including continuous integration, declarative and functional programmingStrong communication skills for interfacing with non-technical stakeholders and occasionally with customersWell-versed in agile or lean planning and project management processesProficiency in Figma, HTML, and CSSExperience with the core stack (Next.js, Apollo GraphQL, React) or similar technologies is preferredBenefits and PerksCompetitive base salary, bonus, and seed-stage equity compensation100% remote work, flexible hours, and unlimited vacation policy. (Read here about how we built trust in our previous all-remote company.)Full health care premium coverage for you and your familyUnique career development guidance reporting directly to the founder/CEOWe offer competitive compensation packages along with stock options based on industry benchmarks for function, and level. Offer amounts are determined by multiple factors such as a candidate's experience and expertise.Base Compensation:$80,000—$120,000 USD Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Technology, Information and Internet",[],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886620642?position=25&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=LyWk0NBnTYiiAEBOQhigcQ%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 17:17:19.586541
Interos Inc,"Software Engineer Intern, UI",https://www.linkedin.com/jobs/view/software-engineer-intern-ui-at-interos-inc-3902466684?position=26&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=bNHLKsdMRh4R4mN6nS1PpQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Interos is the operational resilience company — reinventing how companies manage their supply chains and business relationships — through our breakthrough SaaS platform that uses artificial intelligence to model and transform the ecosystems of complex businesses into a living global map down to any single supplier, anywhere. The Interos Operational Resilience Cloud helps organizations reduce risk, avoid disruptions, and achieve superior enterprise adaptability.We are searching for an extraordinary team member who thrives as part of a fast-paced team and takes pride in their ability to succeed while delivering value to our customers. Help drive innovation and grow professionally by tackling one of the most critical business challenges of our time – building safe, secure and resilient supply chains to power growth and prosperity for all. Whether you are an innovator, explorer, problem-solver, or beyond, we are looking for changemakers – people who see promise where others see obstacles.The Opportunity:Interos is changing the future now on how organizations find risk and innovation in their network of business relationships (supply chain). We are looking for a Software Engineer Intern, UI who is curious, detail oriented and want to be entrusted with real responsibility and embrace the opportunity to make our product better. You will be a full member of the Frontend team and learning to solve real world problems. You will be working in a collaborative, agile environment, where every voice matters, outside the box thinking is encouraged, and the best ideas always win.Dates of Internship: June 24, 2024 - August 2, 2024Compensation: $25/hourEssential Function/DutiesDevelop user-facing features using HTML, CSS, TypeScript, and Next.js.Work with UX designers to implement designs with high fidelity.Collaborate with backend developers to integrate the frontend application with our APIs.Write clean, maintainable code and conduct code reviews to ensure quality.Optimize applications for speed, scalability, and cross-browser compatibility.Troubleshoot and debug technical issues to ensure smooth user experience.Minimum Qualifications:Currently pursuing a Bachelor’s Degree in Computer Science or Engineering.Previous experience coding in TypeScript and React.Collaborative spirit and commitment to communicating well with colleagues in a remote environment as well as in-person.Preferred Qualifications:Familiarity with software engineering best practices – including unit tests, code review, version control, production monitoring, etc.Solid understanding of development lifecycle (design, test, implement, document) and release management using modern collaboration tools.Ability to show code samples or development portfolio.Additional Information:Location: RemoteSupervisory Responsibility: This position has no supervisory responsibilitiesYears of Supervisory Exp. Reqd: 0Travel Requirements: RemoteTelecommute Option: YesWork Environment: This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, printers.Physical Demands: This is largely a sedentary role. Physical requirements include occasional lifting/carrying of 5 pounds; visual acuity, speech and hearing; hand and eye coordination and manual dexterity necessary to operate a computer keyboard and basic office equipment. Subject to sitting, standing, reaching, walking, twisting, and kneeling to perform the essential functions. Working conditions are primarily inside an office environment.Compensation range is base salary of $25/hr. The salary range information provided, reflects the anticipated base salary range for this position based on current national data. Minimums and maximums may vary based on location. Individual salary will be commensurate with skills, experience, certifications or licenses and other relevant factors. In addition, this role will be eligible to participate in either the annual performance bonus or commission program, determined by the nature of the position. FLSA Status: Non-Exempt Show more Show less Seniority level Internship Employment type Internship Job function Engineering and Information Technology Industries Software Development",[],2024-04-21 17:17:19.586541
Deepgram,"Software Engineer, Front End",https://www.linkedin.com/jobs/view/software-engineer-front-end-at-deepgram-3873761996?position=27&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=c35CIirxZ%2Fo%2BHbAySfNN%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Company OverviewDeepgram is a foundational AI company building state of the art, production-ready AI models that streamline human-computer interaction and amplify productivity. By enabling seamless communication between humans and machines, we believe we can harness the untapped potential of AI and help pave the way for a more productive future. We passionately believe in the potential of audio data to transform lives, businesses, and interactions across the globe - which is why Deepgram is trusted by well-respected companies like NASA, Twilio, Auth0, and Spotify to push the boundaries of what is possible in voice technology!Opportunity:We are seeking a frontend developer to join our full-stack team focused on product-led growth. You'll build features that help technical and non-technical users discover and test out Deepgram’s speech to text, text to speech, and audio intelligence APIs. Our team owns console.deepgram.com, playground.deepgram.com, and other sites for getting started, managing projects, monitoring usage, tracking billing, and testing out the APIs.What You’ll DoBuild features like: text to speech in API Playground, a new receipts page, and interactive charts for tracking API usage.Develop, test, and deploy web applications using Elm, React, and other frontend technologies.Collaborate with and advise designers, product managers, and other software engineers to create accessible, performant, and responsive features.You’ll Love This Role If YouLove learning new languages (We’ll teach you Elm)Dive into customer feedback with curiosity and propose process improvementsWant to brainstorm and build new applications for Speech AI technologyValue focus time with No Meeting Wednesdays and a lightweight meeting schedule that doesn’t get in the way of focus time.It’s Important To Us That You HaveProven industry experience building and shipping user-facing productsExpertise in modern frontend technologies and frameworks like Elm, React, or TypescriptThe ability to work collaboratively in a fast-paced environment and adapt to changing prioritiesAbility to translate product or design requirements into parallelizable and incrementally releasable tasksExperience balancing short-term deliverables with making long-term investments for efficiency, scale, and performanceIt Would Be Great if You Had Experience building experimental products from scratchPrevious experience with ElmFamiliarity with backend technologiesExperience with voice technology and AI-driven applicationsBacked by prominent investors including Y Combinator, Madrona, Tiger Global, Wing VC and NVIDIA, Deepgram has raised over $85 million in total funding after closing our Series B funding round last year. If you're looking to work on cutting-edge technology and make a significant impact in the AI industry, we'd love to hear from you!Deepgram is an equal opportunity employer. We want all voices and perspectives represented in our workforce. We are a curious bunch focused on collaboration and doing the right thing. We put our customers first, grow together and move quickly. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, gender identity or expression, age, marital status, veteran status, disability status, pregnancy, parental status, genetic information, political affiliation, or any other status protected by the laws or regulations in the locations where we operate.We are happy to provide accommodations for applicants who need them. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Software Development",[],2024-04-21 17:17:19.586541
HireMeFast LLC,Junior Javascript Developer,https://www.linkedin.com/jobs/view/junior-javascript-developer-at-hiremefast-llc-3905641082?position=28&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=StcrEFgl56wksrxg7luUdw%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886622196?position=29&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=CRRHhNkimjnQ1ew5vFotZw%3D%3D&trk=public_jobs_jserp-result_search-card,"About Minwareminware provides engineering business metrics that show the true cost of engineering impediments. This helps organizations make better decisions with stronger alignment between engineers and executives.Kevin Borders founded minware after bootstrapping his previous company to $86m in revenue and selling in 2021, with the idea of helping others benefit from lessons learned growing an engineering team from 0 to 40.minware is a self-funded seed-stage company. After promising initial customer traction, we are looking for people who share our values to help bring minware to a larger audience.The RoleAs an early engineer, you will have the unique opportunity to work directly with minware's founders to build the product from the ground up. We are looking for someone who enjoys designing, developing, and maintaining front-end software.We are seeking an ambitious and nice junior engineer who has experience independently executing complex projects and building scalable, maintainable software. As a purveyor of developer productivity analytics, we are diligent about process efficiency and code quality. Though we are small, we try to avoid unnecessarily creating technical debt and are looking for someone who can lead us toward this goal.Primary ResponsibilitiesDevelop UX/UX components for customer facing applications to enhance scalability, performance, and user experienceWork closely with product managers and customers to define minware's capabilitiesPerform code reviews, unit testing, and continuous integration to maintain code quality standardsManage a backlog of tech debt reduction and internal efficiency improvementsQualificationsFamiliarity with principles of high-quality code, including continuous integration, declarative and functional programmingStrong communication skills for interfacing with non-technical stakeholders and occasionally with customersWell-versed in agile or lean planning and project management processesProficiency in Figma, HTML, and CSSExperience with the core stack (Next.js, Apollo GraphQL, React) or similar technologies is preferredBenefits and PerksCompetitive base salary, bonus, and seed-stage equity compensation100% remote work, flexible hours, and unlimited vacation policy. (Read here about how we built trust in our previous all-remote company.)Full health care premium coverage for you and your familyUnique career development guidance reporting directly to the founder/CEOWe offer competitive compensation packages along with stock options based on industry benchmarks for function, and level. Offer amounts are determined by multiple factors such as a candidate's experience and expertise.Base Compensation:$80,000—$120,000 USD Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Technology, Information and Internet",[],2024-04-21 17:17:19.586541
CareHarmony,Remote - Software Engineer,https://www.linkedin.com/jobs/view/remote-software-engineer-at-careharmony-3833946043?position=30&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=hanhOxFSs5b8G5AAnhnRrg%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 17:17:19.586541
Team Remotely Inc,Junior Software Developer Trainee,https://www.linkedin.com/jobs/view/junior-software-developer-trainee-at-team-remotely-inc-3907035506?position=31&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=PPaL6KCvYc2cEefKEXVuww%3D%3D&trk=public_jobs_jserp-result_search-card,"This is a remote position. Junior Software Developer Trainee (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $55K-$65K Per Annum.DescriptionAs a Software Developer Trainee, you should be well-versed in programming languages, development frameworks, and third-party libraries. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.Responsibilities and Deliverables:Understanding of Coding languages for frontend or backend development. Ability to search for components and plugins in platforms matching the requirements. Basic to medium knowledge of developing custom plugins and components Should have good analytical skills and logical reasoning skills Clean and structured coding pattern with a strong focus on documentation and commenting Excellent at understanding the logic of code and algorithms Work with development teams and product managers to ideate software solutions. Creating servers and databases for functionality. Write effective APIs Create security and data protection settings Design client-side and server-side architecture Understanding of Data structure and complexity Required Skills:Able to learn new skill sets and develop software products. Ability to analyze and understand technical aspects of a project to write code. Good understanding of the IT industry and the latest technologies in trend. Effective verbal and written communication skills. Good at analytical approach, and client-centric approach with exceptional client interfacing and problem-solving skills. Candidates should have strong knowledge of OOPS, Java / C, C++, HTML, Data Structure, and Algorithms. The candidate must have excellent programming skills. The candidate should be a fast learner Knowledge of Android, iOS, or Angular, ReactJS, or NodeJS would be preferred. Qualification :The candidate with a B.tech in CS/IT, MCA/ MBA/ M.Tech, or any post-graduation in Computer Sciences. BenefitsWork from home Opportunity to work on the latest technology domains including Blockchain, IoT, Cloud, or AI. Fast Learning Flexible working hours Deep technical training from coding to architecture Annual salary increment Show more Show less Seniority level Internship Employment type Full-time Job function Information Technology Industries Software Development",[],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886619913?position=32&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=4OiSXOTXNI7ncUlvunSAJQ%3D%3D&trk=public_jobs_jserp-result_search-card,"About Minwareminware provides engineering business metrics that show the true cost of engineering impediments. This helps organizations make better decisions with stronger alignment between engineers and executives.Kevin Borders founded minware after bootstrapping his previous company to $86m in revenue and selling in 2021, with the idea of helping others benefit from lessons learned growing an engineering team from 0 to 40.minware is a self-funded seed-stage company. After promising initial customer traction, we are looking for people who share our values to help bring minware to a larger audience.The RoleAs an early engineer, you will have the unique opportunity to work directly with minware's founders to build the product from the ground up. We are looking for someone who enjoys designing, developing, and maintaining front-end software.We are seeking an ambitious and nice junior engineer who has experience independently executing complex projects and building scalable, maintainable software. As a purveyor of developer productivity analytics, we are diligent about process efficiency and code quality. Though we are small, we try to avoid unnecessarily creating technical debt and are looking for someone who can lead us toward this goal.Primary ResponsibilitiesDevelop UX/UX components for customer facing applications to enhance scalability, performance, and user experienceWork closely with product managers and customers to define minware's capabilitiesPerform code reviews, unit testing, and continuous integration to maintain code quality standardsManage a backlog of tech debt reduction and internal efficiency improvementsQualificationsFamiliarity with principles of high-quality code, including continuous integration, declarative and functional programmingStrong communication skills for interfacing with non-technical stakeholders and occasionally with customersWell-versed in agile or lean planning and project management processesProficiency in Figma, HTML, and CSSExperience with the core stack (Next.js, Apollo GraphQL, React) or similar technologies is preferredBenefits and PerksCompetitive base salary, bonus, and seed-stage equity compensation100% remote work, flexible hours, and unlimited vacation policy. (Read here about how we built trust in our previous all-remote company.)Full health care premium coverage for you and your familyUnique career development guidance reporting directly to the founder/CEOWe offer competitive compensation packages along with stock options based on industry benchmarks for function, and level. Offer amounts are determined by multiple factors such as a candidate's experience and expertise.Base Compensation:$80,000—$120,000 USD Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Technology, Information and Internet",[],2024-04-21 17:17:19.586541
The Home Depot,Software Engineer II (Remote),https://www.linkedin.com/jobs/view/software-engineer-ii-remote-at-the-home-depot-3812493706?position=33&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=3o49WW9E%2B4FGHuroz5Wzsw%3D%3D&trk=public_jobs_jserp-result_search-card,"Position PurposeThe Software Engineer II is responsible for independently developing and assisting in the design of a product that our customers and associates love. As a Software Engineer II, you will be part of a dynamic team with engineers of all experience levels who help each other build and grow technical and leadership skills while creating, deploying, and supporting production applications. In addition, Software Engineer IIs may be involved in configuration, security, resilience, performance tuning and production monitoring.Key Responsibilities60% Delivery and Execution - Collaborates and pairs with other product team members (UX, engineering, and product management) to create secure, reliable, scalable software solutions; Documents, reviews and ensures that all quality and change control standards are met; Works with Product Team to ensure user stories that are developer-ready, easy to understand, and testable; Writes custom code or scripts to automate infrastructure, monitoring services, and test cases; Writes custom code or scripts to do destructive testing to ensure adequate resiliency in production; Program configuration/modification and setup activities on large projects using HD approved methodology; Configures commercial off the shelf solutions to align with evolving business needs Creates meaningful dashboards, logging, alerting, and responses to ensure that issues are captured and addressed proactively20% Learning - Actively seeks ways to grow and be challenged using both formal and informal development channels; Learns through successful and failed experiment when tackling new problems20% Plans and Aligns - Collaborates with other team members in agile processes; Assists in creating new and better ways for the team to be successful; Relates openly and comfortably with diverse groups of people; Builds partnerships and works collaboratively with others to meet shared objectivesDirect Manager/Direct ReportsThis position typically repots to Software Engineer Manager or Sr. ManagerThis position has 0 Direct ReportsTravel RequirementsNo travel required.Physical RequirementsMost of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.Working ConditionsLocated in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable. Minimum QualificationsMust be eighteen years of age or older.Must be legally permitted to work in the United States.Preferred Qualifications1-3 years of relevant work experienceExperience in writing SQL queries against a relational databaseExperience in version control systemsExperience in front end technology such as HTML, CSS, and Javascript/Typescript frameworksExperience in an object-oriented programming language (preferably Java)Experience in source code version controlExperience in Relational or noSQL database technologyExperience in cloud computing techniquesExperience in CI/CD toolsExperience in microservice-based architectureExperience with modern debugging and root cause analysis techniquesExposure to security frameworks for user and services authorization and authenticationExposure to creating and executing unit, functional, destructive and performance testsMinimum EducationThe knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to the job.Preferred EducationNo additional educationMinimum Years Of Work Experience2Preferred Years Of Work ExperienceNo additional years of experienceMinimum Leadership ExperienceNonePreferred Leadership ExperienceNoneCertificationsNoneCompetenciesGlobal PerspectiveManages AmbiguityNimble LearningSelf-DevelopmentCollaboratesCultivates InnovationSituational AdaptabilityCommunicates EffectivelyDrives ResultsInterpersonal Savvy Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Retail","['JavaScript', 'SQL']",2024-04-21 17:17:19.586541
Patterned Learning Career,JavaScript Developer,https://www.linkedin.com/jobs/view/javascript-developer-at-patterned-learning-career-3907033784?position=34&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=1O%2BJrvd1cYc36x4ZJcKvTw%3D%3D&trk=public_jobs_jserp-result_search-card,"This is a remote position.JavaScript Developer- Remote Job, 1+ Year ExperienceAnnual Income: $60K - $65KA valid work permit is necessary in the US/CanadaAbout us: Patterned Learning is a platform that aims to help developers code faster and more efficiently. It offers features such as collaborative coding, real-time multiplayer editing, and the ability to build, test, and deploy directly from the browser. The platform also provides tightly integrated code generation, editing, and output capabilities.Description:As a JavaScript Developer, you will be responsible for developing and implementing web applications, user interfaces, and other interactive elements using JavaScript, HTML, and CSS. You will collaborate with cross-functional teams to understand project requirements, design innovative solutions, and deliver high-quality code.Responsibilities:Develop interactive web applications using JavaScript, HTML, and CSS. Collaborate with designers and product managers to implement user interfaces that are visually appealing and intuitive. Write clean, efficient, and reusable code. Ensure the technical feasibility of UI/UX designs. Optimize applications for maximum speed and scalability. Collaborate with back-end developers to integrate front-end and back-end functionalities. Stay up-to-date with the latest industry trends and best practices in JavaScript development. Requirements:Bachelor's degree in Computer Science, Software Engineering, or a related field. Proven work experience as a JavaScript Developer or Front-End Developer. Strong proficiency in JavaScript, HTML, and CSS. Experience with modern JavaScript frameworks such as React, Angular, or Vue.js. Familiarity with server-side technologies such as Node.js. Knowledge of responsive design and mobile-first development. Understanding of cross-browser compatibility issues and ways to work around them. Excellent problem-solving skills and attention to detail. Strong communication and collaboration abilities. Ability to work effectively in a fast-paced, deadline-driven environment. A portfolio of past projects or code samples will be highly advantageous. Why Patterned Learning LLC?Patterned Learning can provide intelligent suggestions, automate repetitive tasks, and assist developers in writing code more effectively. This can help reduce coding errors, improve productivity, and accelerate the development process.The pattern recognition is particularly relevant in the context of coding. Neural networks, especially deep learning models, are commonly employed for pattern detection and classification tasks. These models simulate human decision-making and can identify patterns in data, making them well-suited for tasks like code analysis and generation. Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries IT Services and IT Consulting",['JavaScript'],2024-04-21 17:17:19.586541
minware,Junior Front End Engineer,https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3886626139?position=35&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=0TsAmryk8pSzFb6PKX38%2Fg%3D%3D&trk=public_jobs_jserp-result_search-card,"About Minwareminware provides engineering business metrics that show the true cost of engineering impediments. This helps organizations make better decisions with stronger alignment between engineers and executives.Kevin Borders founded minware after bootstrapping his previous company to $86m in revenue and selling in 2021, with the idea of helping others benefit from lessons learned growing an engineering team from 0 to 40.minware is a self-funded seed-stage company. After promising initial customer traction, we are looking for people who share our values to help bring minware to a larger audience.The RoleAs an early engineer, you will have the unique opportunity to work directly with minware's founders to build the product from the ground up. We are looking for someone who enjoys designing, developing, and maintaining front-end software.We are seeking an ambitious and nice junior engineer who has experience independently executing complex projects and building scalable, maintainable software. As a purveyor of developer productivity analytics, we are diligent about process efficiency and code quality. Though we are small, we try to avoid unnecessarily creating technical debt and are looking for someone who can lead us toward this goal.Primary ResponsibilitiesDevelop UX/UX components for customer facing applications to enhance scalability, performance, and user experienceWork closely with product managers and customers to define minware's capabilitiesPerform code reviews, unit testing, and continuous integration to maintain code quality standardsManage a backlog of tech debt reduction and internal efficiency improvementsQualificationsFamiliarity with principles of high-quality code, including continuous integration, declarative and functional programmingStrong communication skills for interfacing with non-technical stakeholders and occasionally with customersWell-versed in agile or lean planning and project management processesProficiency in Figma, HTML, and CSSExperience with the core stack (Next.js, Apollo GraphQL, React) or similar technologies is preferredBenefits and PerksCompetitive base salary, bonus, and seed-stage equity compensation100% remote work, flexible hours, and unlimited vacation policy. (Read here about how we built trust in our previous all-remote company.)Full health care premium coverage for you and your familyUnique career development guidance reporting directly to the founder/CEOWe offer competitive compensation packages along with stock options based on industry benchmarks for function, and level. Offer amounts are determined by multiple factors such as a candidate's experience and expertise.Base Compensation:$80,000—$120,000 USD Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Technology, Information and Internet",[],2024-04-21 17:17:19.586541
HireMeFast LLC,Junior Web Backend Developer - Remote,https://www.linkedin.com/jobs/view/junior-web-backend-developer-remote-at-hiremefast-llc-3902690124?position=36&pageNum=0&refId=z2NSFMsWJLjEUX%2Fs9JshBQ%3D%3D&trackingId=Xgshquwuwhv9w8qf55hx3Q%3D%3D&trk=public_jobs_jserp-result_search-card,"This is a remote position. DISCLAIMER: This job posting is intended for active pooling of candidates who will become part of our talent pool. Your qualifications will be assessed against both current and future job openings. Should your application align with a role that corresponds to your skills and experience, and an opportunity arises, our recruitment team will reach out to you immediately. Please note that this does not guarantee immediate placement or contact. Additionally, we exclusively consider applications from individuals who are currently reside in the US/Canada during their application process. Salary: $65,000 - $75,000 per annum Experience Required: Minimum 1 year of project experienceResponsibilitiesExpose data from deep in the gameplay server to secure web APIs Support, guide, and feed our in-game HTML-based UI Create features behind public web pages to engage and support our community Provide hooks for systems like crafting and guilds to be accessible everywhere Collaborate closely in a small, gamer-focused, and developer-driven team QualificationsFluency in .NET development using C# Experience with recent ASP.NET WebAPI versions Experience creating secure & robust but remixable REST APIs A passion for gaming, especially MMORPGs A relentless focus on the end-user experience Comfortable with code versioning tools such as git Minimum 1+ year experience in web backend development using any technologies Big BonusesExperience with GraphQL Experience with SignalR or WebSockets Experience with SSO systems Experience with JavaScript / TypeScript and front-end web development Willingness to engage the user and mod-maker communities Familiarity with APIs from other games Smaller BonusesExperience with MongoDB or other document-oriented data stores Experience with persistent data structures & functional programming Experience with AWS or Google Cloud hosting Experience with analytics Experience with native development in C++ Prior game development experience Degree in computer science or related field Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries Software Development",['JavaScript'],2024-04-21 17:17:19.586541
