company_name,job_title,job_link,job_description,extracted_skills,date_scraped
Microsoft,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-microsoft-3902366180?position=17&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=FYsYX634kAQGCn3xdLNtZg%3D%3D&trk=public_jobs_jserp-result_search-card,"The Azure Core Organization is responsible for creating the foundation of Microsoft’s Cloud Platform for utility computing. This platform is one of the lowest levels of the services software/hardware stack and includes an efficient, virtualized computational substrate, a fully automated service management system, and a comprehensive set of highly scalable storage services.The Azure Compute Capacity and Efficiency (AC2E) team is the team in Azure Core tasked with managing all aspects of Compute capacity and efficiency management across the fleet. Capacity Management needs to ensure that on the one hand, there is sufficient capacity across all regions, allocation domains, and hardware infrastructure to meet all customer demand, while on the other hand ensuring that capacity is provisioned efficiently thereby avoiding overspending and COGS/CAPEX impact. At the scale of Azure’s business, managing this trade-off across the entire Azure Compute fleet is an enormously complex task, where improvements can make the difference between customer allocation failures on the one hand, and gargantuan savings on the other.As a Data Engineer in the team, you will work closely with our software engineers, program managers, and data scientists across different teams within Azure Core. You will also collaborate with a variety of internal partner teams across Azure and Microsoft. You will build reliable, secured, highly scalable, performant data pipelines to enhance the Azure Compute allocation, deliver capacity management and efficiency improvements. The value of your work will be reflected in improvements to the Azure platform, Azure service capacity fulfillment rate, customer satisfaction, and various efficiency metrics, including COGS reduction. You will have opportunities for mentorship, accelerate your career growth, and work on truly high-business impact areas.Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.In alignment with our Microsoft values, we are committed to cultivating an inclusive work environment for all employees to positively impact our culture every day.ResponsibilitiesData Engineering, insights generation and analytics with deep domain knowledge understanding.With detailed instructions, you’ll implement code to extract raw data, validate its quality, and ensure the correct data is ingested within your area of work after cooking, data transformation.You will follow data modeling and handling procedures to maintain compliance with all applicable laws and policies across your assigned workstreams.Integrating analytics intelligence into the Azure platformAdvocate for best practices in data engineering.OtherEmbody our Culture and ValuesQualificationsRequired Qualifications: Bachelor's Degree in Computer Science, or related field OR equivalent experience.Other RequirementsAbility to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Additional / Preferred QualificationsBachelor's Degree in Computer Science, Math, Software Engineering, Computer Engineering , or related field AND 1+ year(s) experience in business analytics, data science, data modeling or data engineering workOR Master's Degree in Computer Science, Math, Software Engineering, Computer Engineering, or related fieldOR equivalent experience.Experience in business analytics, data science, software development, data modeling OR data engineering work.Data Engineering IC2 - The typical base pay range for this role across the U.S. is USD $76,400 - $151,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $100,300 - $165,400 per year.Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here:https://careers.microsoft.com/us/en/us-corporate-payMicrosoft will accept applications and processes offers for these roles on an ongoing basis.#AzurecorejobsMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology Industries Software Development",[],2024-04-21 15:53:59.643028
TOCA Football,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-toca-football-3892891287?position=18&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=WF%2Fvy80gzaHr8dciiOgoyw%3D%3D&trk=public_jobs_jserp-result_search-card,"At TOCA, we are passionate about people and the power of sport. We believe in creating an environment that becomes the “third home” for our guests — where they learn, where they live, and where TOCA becomes the place where they play. Whether they’re kicking a soccer ball for the first time, focused on finding their best, or rediscovering their passion for the game, we are here to support and guide them every step along the way. Everyone deserves the opportunity to experience the joy and fulfillment that sports can bring, regardless of background and skill levels. Our ultimate goal is to create a consistent and amazing experience for everyone who interacts with TOCA, whether it is our dedicated team members or esteemed guests.What makes a TOCA Teammate? An individual that seeks to...Play HardCare DeeplyGrow TogetherStrive for ExcellenceCreate Awesome ExperiencesJob Highlights:Reports To: Director, Data & AnalyticsLocation: Remote - Atlanta, GACompensation: Competitive salary with bonus opportunitiesBenefits: Health, Vision, Dental, 401K, and Paid Time OffPosition Overview:We are seeking an experienced and dynamic Data Engineer to support our data infrastructure within TOCA. This position plays a critical role in enabling data-driven decision-making and driving business growth through the utilization of data assets. A successful candidate in this role will be responsible for maintaining and improving TOCA’s data infrastructure, evolving the CI/CD strategy, and collaborating internally on the continued expansion of data pipelines.What will you be doing?Guide and implement architectural improvements to our data infrastructureMaintain our data pipelines, production systems, and orchestration processesEvolve and guide our CI/CD strategy and best practicesCollaborate with the team on data modeling and contribute to building out new modelsAdvise on best practices for performance optimization and data designDevelop new data pipelinesPerform system analysis and monitoring of pipelines to identify areas of improvementWhat will you bring to the TOCA team? Understanding and experience building ELT pipelines and with data orchestration tools.Familiarity with CI/CD strategy and best practices.Proficient at writing performant SQL and reviewing peers SQL.Strong knowledge of data warehouses and business intelligence tools.Clear and direct communication skills about complex, technical topics.A data curious mindset - you instinctively seek new and existing data, question it, explore it, and know how to communicate your findings.Strong time management and organizational skills.Strong written communication skills for documenting work for technical and non-technical audiences.Ability to be able to work with autonomously and on multiple projects simultaneously.Comfort working with a fully remote, globally distributed company.Nice to Have:Prior experience or the drive to work for a fast-paced and growing company is an added advantageExperience working with our data stack: Snowflake, DBT, Sigma, Airflow, Monte Carlo, Github, Datafold, FivetranExperience working with other technologies: Hubspot, Google AnalyticsWhat Does Success Look Like?30 Days: Comfortability working with our data and our data stack60 Days: Contributing to the expansion of the data warehouse and begin working on first new data pipeline90 Days: Rolling out first new data pipeline, supporting team members with new data sources, and begin adding efficiencies to workflowsWhat's Next?Submit your application today to start the journey of joining the TOCA squad!TOCA Football, Inc. provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries Spectator Sports","['Snowflake', 'Airflow', 'dbt', 'Fivetran']",2024-04-21 15:53:59.643028
Meta,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-meta-3882999613?position=19&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=NG8yt2J%2B6bhJRYuJcg%2B0mg%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
STARK BANK,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-stark-bank-3869712607?position=20&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=qo6NZSvUrGQkd7xDyVkDUw%3D%3D&trk=public_jobs_jserp-result_search-card,"Company Intro:Our world is immersive and visceral. Content today is static and boring. We are Momenti, video that you interact with, bringing visceral experiences to all content. Build deeper connections and emotions with multi-dimensional video, and bring life to content by breaking the 4th wall. Join the content revolution! The world is alive, and so should your captured moments. Momenti is here.Momenti is a startup with technologies for creating and playing Gesture Interactive Video (GIV) that responds to user gestures. We are developing service software that enables content creation, editing, and playback based on our unique media model and providing these services to users worldwide. We are also developing data analysis technologies to analyze and visualize user gestures to improve the quality and service of media content (you can experience the technology demo on our website https://momenti.tv ).Job summary:Collect, analyze, and visualize gesture interaction data generated by users worldwide in real time and derive insights to improve the content usage experience based on this data. We are building a data pipeline, operating data storage, and improving query efficiency to convert data into value and deliver it with Momenti. We are looking for engineers who can participate with us.Job Responsibilities:Building and operating a data analysis pipelineBuilding and operating a data pipeline for monitoring systems for managing indicators (business, product)Working based on Cloud Pubsub for streamingAnalyzing user data and deriving business insightsFunnel Analysis, Heatmap Analysis, etc.MLOps, developing and operating machine learning modelsTech Stack Requirements:GCP, Cloud PubSub, BigQuery Cloud SQL (PostgreSQL), Cloud Storage, DBT, Metabase, GrafanaQualifications:Bachelor's degree in computer science, software engineering, information technology, or a related fieldExperience in building and operating a data pipeline on a cloud platformProgramming experience for automation (Python, Go, etc.)Experience using data analysis and data SaaS (Amplitude, Mixpanel, etc.)Preferred QualificationsExperience in data analysis based on machine learningExperience building advertising dashboards/back officesExperience in ML model serving/MLOps.Salary & Benefits: Full-time Position Salary range is $105,000 - 160,000 yr depending on experience Paid Time Off & Holiday Health, Dental, and Vision Insurance Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology Industries Banking","['PostgreSQL', 'BigQuery', 'PubSub', 'dbt']",2024-04-21 15:53:59.643028
Meta,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-meta-3882997984?position=21&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=5xDb7C%2F0ZQNrxQTq3oHPoQ%3D%3D&trk=public_jobs_jserp-result_search-card,"At Meta, we have many opportunities to work with data each and every day. In this role as a Data Engineer on the Meta Data Center’s Data Science team, your primary responsibility will be to partner with key stakeholders, data scientists and software engineers to support and enable the continued growth critical to Meta's Data Center organization. You will be responsible for creating the technology and data architecture that moves and translates data used to inform our most critical strategic and real-time decisions. You will also help translate business needs into requirements and identify efficiency opportunities. In addition to extracting and transforming data, you will be expected to use your expertise to build extensible data models, provide meaningful recommendations and actionable strategies to partnering data scientist for performance enhancements and development of best practices, including streamlining of data sources and related programmatic initiatives. The ideal candidate will have a passion for working in white space and creating impact from the ground up in a fast-paced environment. This position is part of the Infrastructure Data Center team.Data Engineer Responsibilities:Partner with leadership, engineers, program managers and data scientists to understand data needsApply proven expertise and build high-performance scalable data warehousesDesign, build and launch efficient & reliable data pipelines to move and transform data (both large and small amounts)Securely source external data from numerous partnersIntelligently design data models for optimal storage and retrievalDeploy inclusive data quality checks to ensure high quality of dataOptimize existing pipelines and maintain of all domain-related data pipelinesOwnership of the end-to-end data engineering component of the solutionSupport on-call shift as needed to support the teamDesign and develop new systems in partnership with software engineers to enable quick and easy consumption of dataMinimum Qualifications:BS/MS in Computer Science or a related technical field5+ years of Python or other modern programming language development experience5+ years of SQL and relational databases experience5+ years experience in custom ETL design, implementation and maintenance3+ years of experience with workflow management engines (i.e. Airflow, Luigi, Prefect, Dagster, Digdag, Google Cloud Composer, AWS Step Functions, Azure Data Factory, UC4, Control-M)3+ years experience with Data ModelingExperience working with cloud or on-premises Big Data/MPP analytics platform (i.e. Netezza, Teradata, AWS Redshift, Google BigQuery, Azure Data Warehouse, or similar)2+ years experience working with enterprise DE tools and experience learning in-house DE toolsBachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.Preferred Qualifications:Experience with more than one coding languageExperience designing and implementing real-time pipelinesExperience with data quality and validationExperience with SQL performance tuning and end-to-end process optimizationExperience with anomaly/outlier detectionExperience with notebook-based Data Science workflowExperience with AirflowExperience querying massive datasets using Spark, Presto, Hive, Impala, etc.Experience building systems integrations, tooling interfaces, implementing integrations for ERP systems (Oracle, SAP, Saleforce etc).About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology Industries Technology, Information and Internet","['Redshift', 'BigQuery', 'Airflow', 'presto']",2024-04-21 15:53:59.643028
Vuori,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-vuori-3855584436?position=22&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=znjmk6hv4feAeOrwLvL2Hg%3D%3D&trk=public_jobs_jserp-result_search-card,"Company DescriptionVuori is re-defining what athletic apparel looks like: built to move and sweat in but designed with a casual aesthetic to transition into everyday life. We draw inspiration from an active coastal California lifestyle; an integration of fitness, creative expression and life. Our high energy fast paced office environment is reflected in the clothes we make. We aim to inspire others to take on all aspects of their lives with clarity, enthusiasm and purpose…while having a lot of fun along the way. We are proud to be an outlet for opportunity and for personal growth and success.Job DescriptionResponsibilities include but are not limited to:Data Pipeline Development:Design, develop, and maintain scalable and efficient data pipelines. Extract, transform, and load (ETL) data from various sources into our data warehouse. Enable data quality and integrity throughout the ETL process. Data Architecture:Collaborate with cross functional tech leads and architects to design and optimize data models and database structures. Implement best practices for end to end data pipe management on data lake. Work on data warehousing solutions, such as Azure ADF, Snowflake etc. Data Integration:Integrate third-party data sources and APIs to enrich our datasets. Enable processes for monitoring, exception management across end to end data pipe build to ensure integrity and reliability of data engineering solutions Implement data connectors and data ingestion processes Work on designing and defining new ways of data integrations while managing existing data integrations Performance Optimization:Monitor and optimize data pipelines and query performance. Troubleshoot and resolve data-related issues in a timely manner. Data Security and Compliance:Ensure data security and compliance with relevant data protection regulations (e.g., GDPR, HIPAA). Implement access controls and encryption mechanisms. Collaboration:Collaborate with analytics, product leads and business product owners to define and build best in class data ecosystem driving business analytic capabilities Be part of agile operating model alongside analytics and business teams to drive collective data & analytics capabilities Work alongside planning, master data and other teams looking for clean, connected data and provision datasets as API’s or onetime per need Support data consumers by providing access to clean and well-organized datasets. Documentation:Maintain documentation for data pipelines, schemas, and data dictionaries. Document end to end data pipes and ongoing enhancements to them Create and update documentation on data engineering processes and standards. QualificationsBachelor's degree in Computer Science, Information Technology, or a related field. Master's degree preferred. 5 years of experience as a Data Engineer or similar role. Proficiency in data modeling, ETL development, and data warehousing. Strong programming skills in languages like Python, Java, or Scala. Experience with data pipeline orchestration tools Knowledge of SQL and proficiency in working with relational and NoSQL databases. Familiarity with cloud platforms (e.g., Azure, Snowflake) and associated data services. Excellent problem-solving and communication skills. Ability to work independently and as part of a cross-functional team. Any specific certifications or additional qualifications preferred.If you are a highly motivated and detail-oriented Data Engineer with a passion for working with data, we encourage you to apply and join our innovative team at Vuori. Help us drive data-driven decisions and make a meaningful impact in athletic performance apparel business. Additional InformationPay Range: $100,000-155,000/yrBenefits:Health InsurancePaid Time OffEmployee Discount401(k)All your information will be kept confidential according to EEO guidelines. Show more Show less Seniority level Associate Employment type Full-time Job function Other Industries Retail Apparel and Fashion",['Snowflake'],2024-04-21 15:53:59.643028
Tech Mahindra,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-tech-mahindra-3901937427?position=23&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=W6lwS48N89byIaQKOQSg5w%3D%3D&trk=public_jobs_jserp-result_search-card,"We are looking for Strong Data Engineer with 6+ year’s experience.Required Skills: ADF pipelines, SQL, Kusto, Power BI, Cosmos (Scope Scripts). Power Bi, ADX (Kusto), ADF, ADO, Python/C#.Good to have – Azure anomaly Alerting, App Insights, Azure Functions, Azure FabricQualifications for the role 5+ years experience building and optimizing ‘big data’ data pipelines, architectures and data sets. Specific experience working with COSMOS and Scope is required for this role. Experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases is a plus. Experience with investigating and on-boarding new data sources in a big-data environment, including forming relationships with data engineers cross-functionally to permission, mine and reformat new data sets. Strong analytic skills related to working with unstructured data sets. A successful history of manipulating, processing and extracting value from large disconnected datasets. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Engineering, Information Technology, and Other Industries IT Services and IT Consulting and Engineering Services",[],2024-04-21 15:53:59.643028
Atlantic Group,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-atlantic-group-3854494544?position=24&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=%2FSxYmzi1EbXCxaOe7sJKWg%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
JDE Peet's,Business Intelligence Data Engineer,https://www.linkedin.com/jobs/view/business-intelligence-data-engineer-at-jde-peet-s-3871935665?position=25&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=skM%2F55653QoZc8Uv3TcmrA%3D%3D&trk=public_jobs_jserp-result_search-card,"Company DescriptionJDE USA, the global luxury tea and coffee brand is seeking a Business Intelligence Data Engineer. As a BI Data Engineer you will be responsible to ensure business partners at JDE USA can access the data they need to make informed decisions seamlessly. This role will contribute toward developing standard reporting and dashboards that will effectively scale with our growing business. This role reports to the Director of IT.Job DescriptionCollaborate with business stakeholders and system owners to gather requirements for new development projects related to opportunities for reporting solutions.Develop and maintain data flows into the JDE corporate data lake for ad hoc reporting needs.Develop and maintain Power BI dashboards to support our internal business community and promote data driven decision making.Lead data governance projects to ensure clean, consistent categorization of customers, products, and orders.Monitor, troubleshoot and provide day-to-day support to our business team members to ensure maximum value from our corporate data infrastructure.Coordinate and perform quality unit testing and coordinate end user testing for all new development.Teach and train corporate partners on how to effectively use corporate tools to extract meaningful insights.QualificationsProven experience as a business intelligence analyst or data engineer in a manufacturing environment. Experience in the Consumer-Packaged Goods (CPG) industry is a plus.Minimum of 3 years of hands-on experience with Microsoft SQL development in a business environment, Microsoft Azure certified. Familiarity with data management and database administration concepts, principles, and processes.Minimum of 3 years of experience as a business analyst or similar role supporting the development of APIs, EDI/integration technologies.Proven expertise in data visualization, specifically using Power BI or Tableau.Strong attention to detail and demonstrated capabilities in data governance and agile development principles.Ability to communicate technical concepts to non-technical audiences.Excellent analytical, mathematical, and creative problem-solving skills.Ability to work independently and manage multiple priorities in a fast-paced environmentThe ideal candidate will be able to work collaboratively with cross-functional teams and possess excellent communication and interpersonal skills. If you have a passion for building software solutions, are committed to accuracy and attention to detail, and thrive in a fast-paced, dynamic environment we encourage you to apply for this exciting opportunity with JDE USA. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Other Industries Consumer Goods",['Tableau'],2024-04-21 15:53:59.643028
Parallel Consulting,Junior Data Engineer,https://www.linkedin.com/jobs/view/junior-data-engineer-at-parallel-consulting-3868478683?position=26&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=qYnAllpzK%2BPCg%2BgL9d8j%2Bg%3D%3D&trk=public_jobs_jserp-result_search-card,"Junior Data EngineerThe FirmWe are working with the Director of Data Science of a boutique management consulting firm that is continuing to grow its Analytics and Engineering team. This is a great opportunity to join a firm that uses economics, statistics, and data science to solve problems for our federal and private-sector clients.As Junior Data Engineer, you would be joining a cross-functional team of data scientists, other engineers, and business analysts, and be responsible for supporting the build of data integration solutions in a modern cloud environment that help their clients analyze data more efficiently.RequirementsBachelor's Degree and at least 2 years of experience in programming in Python and SQLExperience with database designs, implementing and managing data pipelines within a cloud environment (AWS/Azure preferred)Skills in data modeling, statistical modeling, and/or data visualizations would be valuableWe do require US Citizens for this role that have an ability to obtain a public trust clearance.Location: DC/NoVA – Flexible work environment (1-2 days per week in office)Comp: $90-100k Base + Bonus Show more Show less Seniority level Associate Employment type Full-time Job function Information Technology Industries Business Consulting and Services",[],2024-04-21 15:53:59.643028
"eTek IT Services, Inc.",Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-etek-it-services-inc-3900983042?position=27&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=r%2BAm1fwaQc4GdLPdU6%2FMXg%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
Amazon,"Data Engineer, Amazon",https://www.linkedin.com/jobs/view/data-engineer-amazon-at-amazon-3880458352?position=28&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=f7I0Iwo5ukH%2FzmvbwvipVg%3D%3D&trk=public_jobs_jserp-result_search-card,"DescriptionWant to be part of an exciting journey of building the Next Generation Financial Systems Architecture to enable Amazon businesses across Retail, Digital, AWS, Physical stores, Corporate businesses, Amazon subsidiaries and many more?Want to shift your experiences from working at the peripheries of the systems to actually start owning and designing their cores?The Finance Automation team is looking for a Data Engineer to build our next generation of data engineering services in the Amazon finance space. The ideal candidate will be passionate about building large, scalable, and fast distributed systems on the AWS tech stack. The candidate will be part of a team with a goal to innovate and impact the entire finance business space within Amazon. We are one of the fastest growing Data Engineering teams across Amazon with technology orientation.We are looking for a candidate with background in the AWS technology stack (S3, Glue, IAM, Redshift) and data warehousing experience with interest in data mining and ability to identify emerging patterns and trends from large amounts of data. The candidate is expected to have strong experience with all standard data warehousing technical components (e.g. ETL, Reporting, and Data Modelling), infrastructure (hardware and software) and its integration. The candidate has experience in dimensional modelling, excellent problem-solving ability, capability in dealing with huge volumes of data, and a short learning curve. Written and verbal communication skills are required as the candidate will work very closely with different teams and senior leadership across Amazon.Along with complex problems to solve, we provide a world class work environment side by side with talented team members in the data engineering space and the opportunity to contribute and create history while having fun.Key job responsibilitiesDesign, build and own components of a high volume data warehouse.Build efficient data models using industry best practices and metadata for ad hoc and pre-built reporting.Interface with business customers, gathering requirements and delivering complete data and reporting solutions owning the design, development, and maintenance of ongoing metrics, reports, analyses, and dashboards to drive key business decisions.Continually improve ongoing reporting and analysis processes, automating and simplifying self-service support capabilities for our customers.Interface with other technology teams to extract, transform, and load (ETL) data from a wide variety of data sources.Own the functional and non-functional scaling of software systems in your area.Provide input and recommendations on technical issues to other engineers, business stake holders, and data analysts.Collaborate with data scientists to continue to build and enhance new or existing ML programs.We are open to hiring candidates to work out of one of the following locations:Seattle, WA, USABasic Qualifications Experience as a data engineer or related specialty (e.g., software engineer, business intelligence engineer, data scientist) with a track record of manipulating, processing, and extracting value from large datasetsPreferred Qualifications Knowledge of batch and streaming data architectures like Kafka, Kinesis, Flink, Storm, BeamAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $105,700/year in our lowest geographic market up to $205,600/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. This position will remain posted until filled. Applicants should apply via our internal or external career site.Company - Amazon.com Services LLCJob ID: A2601916 Show more Show less Seniority level Not Applicable Employment type Full-time Job function Strategy/Planning, Analyst, and Information Technology Industries Software Development","['Redshift', 'Kafka', 'Kinesis']",2024-04-21 15:53:59.643028
Apexon,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-apexon-3844868840?position=29&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=r4nwuiVaMJtPZvn9M7W%2B5Q%3D%3D&trk=public_jobs_jserp-result_search-card,"Direct message the job poster from Apexon Mischelle Sharon Martis Mischelle Sharon Martis Talent Acquisition Manager at Apexon Job Overview We are looking for a Data Engineer to join our fast growing team. This person will be responsible for expanding and optimizing our current cloud based data pipeline architecture for the various cross functional teams. The ideal candidate has experience building robust data pipelines and reporting tools. However, someone with a strong application development background with keen interest in data engineering would be considered. The candidate will be collaborating extensively with Engineering, Analytics and Product teams to support functional use-cases and take data driven decisions. Who we are looking for Strong background in data processing & software engineering and can build high-quality, scalable data oriented products.Industry experience working with distributed data technologies (e.g. Hadoop, MapReduce, Spark, EMR, etc..) for building efficient, large-scale data pipelines.Strong Software Engineering experience with in depth understanding of Python, Scala, Java or equivalentStrong understanding of data architecture, modeling and infrastructureExperience with building workflows (ETL pipelines)Experience with SQL and optimizing queriesProblem solver with attention to detail who can see complex problems in the data space through end to endWillingness to work in a fast paced environmentMS/BS in Computer Science or relevant industry experience.Strongly recommended (but optional) Experience building scalable applications on the Cloud (Amazon AWS, Google Cloud, etc..)Experience building stream-processing applications (Spark streaming, Apache-Flink, Kafka, etc..)Experience with Databricks and Snowflake Our Commitment to Diversity & Inclusion: Did you know that Apexon has been Certified™ by Great Place To Work®, the global authority on workplace culture, in each of the three regions in which it operates: USA (for the fourth time in 2023), India (seven consecutive certifications as of 2023), and the UK.Apexon is committed to being an equal opportunity employer and promoting diversity in the workplace. We take affirmative action to ensure equal employment opportunity for all qualified individuals. Apexon strictly prohibits discrimination and harassment of any kind and provides equal employment opportunities to employees and applicants without regard to gender, race, color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law. You can read about our Job Applicant Privacy policy here Job Applicant Privacy Policy (apexon.com) Our Perks and Benefits: Our benefits and rewards program has been thoughtfully designed to recognize your skills and contributions, elevate your learning/upskilling experience and provide care and support for you and your loved ones. As an Apexer, you get continuous skill-based development, opportunities for career advancement, and access to comprehensive health and well-being benefits and assistance. We also offer: o Health Insurance with Dental & Vision o 401K Plan o Life Insurance, STD & LTD o Paid Vacations & Holidays o Paid Parental Leave o FSA Dependent & Limited Purpose care Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries Banking","['Snowflake', 'Databricks', 'Kafka', 'EMR']",2024-04-21 15:53:59.643028
